order_id,customer_id,order_date,required_date,shipped_date,store_id,staff_id
1417,300,04-03-2018,06-03-2018,07-03-2018,1,2
1418,364,04-03-2018,05-03-2018,07-03-2018,2,6
1419,474,04-03-2018,07-03-2018,07-03-2018,2,6
1420,838,04-03-2018,05-03-2018,07-03-2018,2,7
1421,1176,05-03-2018,07-03-2018,07-03-2018,2,7
1422,599,05-03-2018,06-03-2018,08-03-2018,3,8
1423,1231,06-03-2018,07-03-2018,07-03-2018,1,2
1424,1445,07-03-2018,10-03-2018,10-03-2018,1,2
1425,126,07-03-2018,09-03-2018,09-03-2018,2,6
1426,938,07-03-2018,08-03-2018,10-03-2018,2,6
1427,999,07-03-2018,08-03-2018,08-03-2018,2,6
1428,195,08-03-2018,10-03-2018,11-03-2018,2,7
1429,1116,08-03-2018,09-03-2018,09-03-2018,2,6
1430,1239,10-03-2018,13-03-2018,11-03-2018,2,7
1431,308,11-03-2018,12-03-2018,14-03-2018,2,6
1432,483,11-03-2018,12-03-2018,14-03-2018,2,6
1433,1142,11-03-2018,13-03-2018,12-03-2018,2,7
1434,595,14-03-2018,16-03-2018,16-03-2018,2,6
1435,744,14-03-2018,15-03-2018,16-03-2018,2,6
1436,1044,14-03-2018,17-03-2018,16-03-2018,2,6
1437,518,15-03-2018,16-03-2018,16-03-2018,1,2
1438,263,15-03-2018,17-03-2018,16-03-2018,2,6
1439,463,15-03-2018,16-03-2018,17-03-2018,2,7
1440,859,15-03-2018,18-03-2018,16-03-2018,3,8
1441,982,15-03-2018,16-03-2018,18-03-2018,3,8
1442,478,16-03-2018,17-03-2018,17-03-2018,2,7
1443,972,16-03-2018,17-03-2018,17-03-2018,2,7
1444,1154,16-03-2018,17-03-2018,19-03-2018,2,6
1445,515,17-03-2018,18-03-2018,20-03-2018,2,7
1446,820,17-03-2018,18-03-2018,18-03-2018,2,6
1447,1419,18-03-2018,20-03-2018,20-03-2018,1,3
1448,228,18-03-2018,19-03-2018,21-03-2018,2,6
1449,330,18-03-2018,19-03-2018,20-03-2018,2,7
1450,296,19-03-2018,20-03-2018,22-03-2018,2,7
1451,822,19-03-2018,22-03-2018,20-03-2018,2,6
1452,287,20-03-2018,23-03-2018,23-03-2018,1,3
1453,601,20-03-2018,23-03-2018,22-03-2018,1,3
1454,395,20-03-2018,21-03-2018,22-03-2018,2,6
1455,405,20-03-2018,22-03-2018,21-03-2018,2,6
1456,754,20-03-2018,21-03-2018,23-03-2018,2,7
1457,1411,20-03-2018,23-03-2018,23-03-2018,2,6
1458,1029,20-03-2018,22-03-2018,21-03-2018,3,8
1459,9,21-03-2018,22-03-2018,22-03-2018,2,7
1460,1131,21-03-2018,23-03-2018,23-03-2018,2,7
1461,139,22-03-2018,25-03-2018,23-03-2018,2,6
1462,1101,22-03-2018,24-03-2018,24-03-2018,2,6
1463,692,23-03-2018,24-03-2018,24-03-2018,2,7
1464,1279,24-03-2018,25-03-2018,25-03-2018,2,7
1465,623,25-03-2018,28-03-2018,28-03-2018,2,7
1466,738,26-03-2018,29-03-2018,28-03-2018,1,3
1467,152,26-03-2018,27-03-2018,29-03-2018,2,7
1468,3,27-03-2018,30-03-2018,29-03-2018,1,2
1469,1135,27-03-2018,28-03-2018,30-03-2018,3,8
1470,505,28-03-2018,31-03-2018,31-03-2018,2,7
1471,1310,28-03-2018,30-03-2018,29-03-2018,2,7
1472,114,29-03-2018,30-03-2018,31-03-2018,2,6
1473,302,30-03-2018,01-04-2018,02-04-2018,1,2
1474,816,30-03-2018,01-04-2018,02-04-2018,1,3
1475,112,30-03-2018,01-04-2018,31-03-2018,2,6
1476,35,31-03-2018,01-04-2018,01-04-2018,2,7
1477,180,31-03-2018,03-04-2018,01-04-2018,2,6
1478,392,31-03-2018,02-04-2018,02-04-2018,2,6
1479,23,01-04-2018,01-04-2018,NULL,2,7
1480,27,01-04-2018,01-04-2018,NULL,2,7
1481,62,01-04-2018,01-04-2018,NULL,2,6
1482,94,01-04-2018,01-04-2018,NULL,2,7
1483,15,02-04-2018,02-04-2018,NULL,2,7
1484,35,02-04-2018,02-04-2018,NULL,2,6
1485,51,02-04-2018,02-04-2018,NULL,2,7
1486,84,02-04-2018,02-04-2018,NULL,2,7
1487,33,03-04-2018,03-04-2018,NULL,1,3
1488,181,03-04-2018,03-04-2018,NULL,1,3
1489,194,03-04-2018,03-04-2018,NULL,1,3
1490,217,03-04-2018,03-04-2018,NULL,1,3
1491,82,04-04-2018,04-04-2018,NULL,1,3
1492,41,04-04-2018,04-04-2018,NULL,2,7
1493,64,04-04-2018,04-04-2018,NULL,3,8
1494,69,05-04-2018,05-04-2018,NULL,1,3
1495,86,05-04-2018,05-04-2018,NULL,2,7
1496,3,06-04-2018,06-04-2018,NULL,1,3
1497,31,06-04-2018,06-04-2018,NULL,1,2
1498,81,06-04-2018,06-04-2018,NULL,1,2
1499,120,06-04-2018,06-04-2018,NULL,1,2
1500,151,06-04-2018,06-04-2018,NULL,1,3
1501,52,06-04-2018,06-04-2018,NULL,2,6
1502,83,06-04-2018,06-04-2018,NULL,2,6
1503,208,07-04-2018,07-04-2018,NULL,1,3
1504,237,08-04-2018,08-04-2018,NULL,1,2
1505,22,08-04-2018,08-04-2018,NULL,2,7
1506,75,08-04-2018,08-04-2018,NULL,2,7
1507,85,08-04-2018,08-04-2018,NULL,2,6
1508,92,08-04-2018,08-04-2018,NULL,2,6
1509,2,09-04-2018,09-04-2018,NULL,1,3
1510,16,09-04-2018,09-04-2018,NULL,2,6
1511,25,09-04-2018,09-04-2018,NULL,2,6
1512,68,09-04-2018,09-04-2018,NULL,3,9
1513,32,10-04-2018,10-04-2018,NULL,1,2
1514,87,10-04-2018,10-04-2018,NULL,1,3
1515,61,10-04-2018,10-04-2018,NULL,3,9
1516,47,11-04-2018,11-04-2018,NULL,1,3
1517,97,11-04-2018,11-04-2018,NULL,1,2
1518,175,11-04-2018,11-04-2018,NULL,1,2
1519,26,11-04-2018,11-04-2018,NULL,2,7
1520,66,11-04-2018,11-04-2018,NULL,3,8
1521,53,12-04-2018,12-04-2018,NULL,1,3
1522,78,12-04-2018,12-04-2018,NULL,1,3
1523,8,12-04-2018,12-04-2018,NULL,2,7
1524,37,12-04-2018,12-04-2018,NULL,2,6
1525,38,12-04-2018,12-04-2018,NULL,2,7
1526,59,12-04-2018,12-04-2018,NULL,2,7
1527,13,12-04-2018,12-04-2018,NULL,3,9
1528,20,12-04-2018,12-04-2018,NULL,3,8
1529,50,12-04-2018,12-04-2018,NULL,3,8
1530,110,13-04-2018,13-04-2018,NULL,1,2
1531,233,13-04-2018,13-04-2018,NULL,1,2
1532,7,13-04-2018,13-04-2018,NULL,2,7
1533,28,13-04-2018,13-04-2018,NULL,2,6
1534,18,14-04-2018,14-04-2018,NULL,2,7
1535,19,14-04-2018,14-04-2018,NULL,2,7
1536,34,14-04-2018,14-04-2018,NULL,2,7
1537,36,15-04-2018,15-04-2018,NULL,2,6
1538,79,15-04-2018,15-04-2018,NULL,2,6
1539,116,15-04-2018,15-04-2018,NULL,3,9
1540,187,16-04-2018,16-04-2018,NULL,1,2
1541,10,16-04-2018,16-04-2018,NULL,2,7
1542,58,16-04-2018,16-04-2018,NULL,2,6
1543,76,16-04-2018,16-04-2018,NULL,2,6
1544,5,17-04-2018,17-04-2018,NULL,1,2
1545,67,17-04-2018,17-04-2018,NULL,1,3
1546,91,17-04-2018,17-04-2018,NULL,1,3
1547,169,17-04-2018,17-04-2018,NULL,1,3
1548,170,17-04-2018,17-04-2018,NULL,1,2
1549,17,17-04-2018,17-04-2018,NULL,2,7
1550,39,17-04-2018,17-04-2018,NULL,2,6
1551,70,17-04-2018,17-04-2018,NULL,2,7
1552,73,17-04-2018,17-04-2018,NULL,2,7
1553,30,18-04-2018,18-04-2018,NULL,1,3
1554,172,18-04-2018,18-04-2018,NULL,1,3
1555,1,18-04-2018,18-04-2018,NULL,2,7
1556,4,18-04-2018,18-04-2018,NULL,2,6
1557,121,19-04-2018,19-04-2018,NULL,1,3
1558,63,19-04-2018,19-04-2018,NULL,2,6
1559,42,20-04-2018,20-04-2018,NULL,2,6
1560,57,20-04-2018,20-04-2018,NULL,2,7
1561,65,20-04-2018,20-04-2018,NULL,2,7
1562,88,20-04-2018,20-04-2018,NULL,2,7
1563,77,20-04-2018,20-04-2018,NULL,3,9
1564,46,21-04-2018,21-04-2018,NULL,1,3
1565,60,21-04-2018,21-04-2018,NULL,1,2
1566,72,21-04-2018,21-04-2018,NULL,1,3
1567,89,21-04-2018,21-04-2018,NULL,1,2
1568,192,21-04-2018,21-04-2018,NULL,1,3
1569,29,22-04-2018,22-04-2018,NULL,2,7
1570,54,22-04-2018,22-04-2018,NULL,2,7
1571,80,22-04-2018,22-04-2018,NULL,2,7
1572,14,22-04-2018,22-04-2018,NULL,3,9
1573,24,23-04-2018,23-04-2018,NULL,1,2
1574,124,23-04-2018,23-04-2018,NULL,1,2
1575,224,23-04-2018,23-04-2018,NULL,1,3
1576,12,23-04-2018,23-04-2018,NULL,2,7
1577,48,23-04-2018,23-04-2018,NULL,2,7
1578,93,23-04-2018,23-04-2018,NULL,2,7
1579,104,24-04-2018,24-04-2018,NULL,1,2
1580,191,24-04-2018,24-04-2018,NULL,1,2
1581,188,25-04-2018,25-04-2018,NULL,1,2
1582,240,25-04-2018,25-04-2018,NULL,1,3
1583,44,25-04-2018,25-04-2018,NULL,2,6
1584,109,26-04-2018,26-04-2018,NULL,1,3
1585,157,26-04-2018,26-04-2018,NULL,1,3
1586,176,26-04-2018,26-04-2018,NULL,1,2
1587,231,26-04-2018,26-04-2018,NULL,1,2
1588,11,26-04-2018,26-04-2018,NULL,2,6
1589,40,27-04-2018,27-04-2018,NULL,1,3
1590,138,27-04-2018,27-04-2018,NULL,1,3
1591,165,27-04-2018,27-04-2018,NULL,1,2
1592,6,27-04-2018,27-04-2018,NULL,2,7
1593,9,27-04-2018,27-04-2018,NULL,2,6
1594,45,28-04-2018,28-04-2018,NULL,2,7
1595,71,28-04-2018,28-04-2018,NULL,2,7
1596,21,28-04-2018,28-04-2018,NULL,3,8
1597,56,28-04-2018,28-04-2018,NULL,3,9
1598,239,29-04-2018,29-04-2018,NULL,1,3
1599,49,29-04-2018,29-04-2018,NULL,2,7
1600,90,29-04-2018,29-04-2018,NULL,2,6
1601,43,29-04-2018,29-04-2018,NULL,3,8
1602,55,30-04-2018,30-04-2018,NULL,2,6
1603,74,30-04-2018,30-04-2018,NULL,2,6
1604,7,17-06-2018,17-06-2018,NULL,2,7
1605,123,01-07-2018,01-07-2018,NULL,3,8
1606,119,10-07-2018,10-07-2018,NULL,3,8
1607,33,11-07-2018,11-07-2018,NULL,1,2
1608,53,12-07-2018,12-07-2018,NULL,1,2
1609,10,23-08-2018,23-08-2018,NULL,2,7
1610,15,25-08-2018,25-08-2018,NULL,2,7
1611,6,06-09-2018,06-09-2018,NULL,2,7
1612,3,21-10-2018,21-10-2018,NULL,1,3
1613,1,18-11-2018,18-11-2018,NULL,2,6
1614,135,28-11-2018,28-11-2018,NULL,3,8
1615,136,28-12-2018,28-12-2018,NULL,3,8
